user_id,device,country,timestamp,group,converted,session_duration,hour_of_day
13,Tablet,Reino Unido,2024-06-01 21:14:00,Nível 0,0,0.0,21
1719,Tablet,Canadá,2024-06-01 16:18:00,Nível 1,1,20.06260932,16
1933,Desktop,Índia,2024-06-01 02:06:00,Nível 0,0,0.0,2
805,Smartphone,Reino Unido,2024-06-01 10:10:00,Nível 1,0,0.0,10
1940,Smartphone,Austrália,2024-06-01 14:02:00,Nível 0,0,0.0,14
1366,Tablet,EUA,2024-06-01 22:19:00,Nível 0,0,0.0,22
177,Tablet,EUA,2024-06-01 23:04:00,Nível 1,0,0.0,23
490,Smartphone,Índia,2024-06-01 10:53:00,Nível 0,1,49.09513758,10
550,Smartphone,Brasil,2024-06-01 03:52:00,Nível 1,0,0.0,3
993,Tablet,EUA,2024-06-01 13:33:00,Nível 0,0,0.0,13
610,Smartphone,Canadá,2024-06-01 14:21:00,Nível 1,1,1.566557708,14
1292,Smartphone,França,2024-06-01 12:56:00,Nível 0,1,3.993978224,12
710,Tablet,França,2024-06-01 23:18:00,Nível 1,0,0.0,23
1141,Desktop,EUA,2024-06-01 13:49:00,Nível 0,1,3.491207611,13
1389,Tablet,Índia,2024-06-01 14:22:00,Nível 0,1,4.039003709,14
47,Desktop,Reino Unido,2024-06-01 22:03:00,Nível 1,1,11.72387644,22
218,Smartphone,Brasil,2024-06-01 05:39:00,Nível 1,0,0.0,5
1277,Tablet,Brasil,2024-06-01 01:55:00,Nível 0,0,0.0,1
212,Smartphone,Índia,2024-06-01 12:59:00,Nível 0,1,19.199496079,12
1853,Smartphone,Reino Unido,2024-06-01 16:50:00,Nível 1,0,0.0,16
341,Smartphone,França,2024-06-01 00:25:00,Nível 1,0,0.0,0
952,Tablet,Brasil,2024-06-01 03:16:00,Nível 1,0,0.0,3
627,Desktop,EUA,2024-06-01 11:02:00,Nível 0,0,0.0,11
1320,Desktop,Canadá,2024-06-01 02:04:00,Nível 1,1,23.53252732,2
970,Smartphone,Brasil,2024-06-01 16:15:00,Nível 1,0,0.0,16
1702,Desktop,França,2024-06-01 14:53:00,Nível 0,0,0.0,14
1157,Smartphone,Reino Unido,2024-06-01 00:27:00,Nível 0,0,0.0,0
1082,Tablet,Índia,2024-06-01 13:38:00,Nível 1,0,0.0,13
570,Smartphone,Reino Unido,2024-06-01 16:14:00,Nível 0,1,56.08603969,16
63,Smartphone,Canadá,2024-06-01 20:12:00,Nível 0,1,3.18179849,20
95,Smartphone,Austrália,2024-06-01 17:25:00,Nível 1,0,0.0,17
235,Tablet,França,2024-06-01 00:53:00,Nível 1,0,0.0,0
727,Tablet,Canadá,2024-06-01 02:28:00,Nível 1,1,2.060922232,2
646,Tablet,Alemanha,2024-06-01 14:21:00,Nível 0,1,15.468724249,14
1373,Desktop,Alemanha,2024-06-01 03:39:00,Nível 1,0,0.0,3
474,Tablet,Brasil,2024-06-01 20:38:00,Nível 0,0,0.0,20
29,Tablet,Índia,2024-06-01 03:35:00,Nível 1,0,0.0,3
216,Smartphone,Alemanha,2024-06-01 10:09:00,Nível 0,0,0.0,10
1414,Smartphone,Índia,2024-06-01 21:39:00,Nível 0,1,15.043831942,21
1813,Smartphone,Brasil,2024-06-01 04:58:00,Nível 1,0,0.0,4
55,Tablet,Austrália,2024-06-01 05:23:00,Nível 0,0,0.0,5
743,Smartphone,França,2024-06-01 14:44:00,Nível 1,0,0.0,14
1372,Desktop,EUA,2024-06-01 04:04:00,Nível 1,1,18.31061112,4
578,Desktop,França,2024-06-01 11:20:00,Nível 0,0,0.0,11
1916,Desktop,Brasil,2024-06-01 04:52:00,Nível 0,0,0.0,4
1439,Desktop,França,2024-06-01 09:39:00,Nível 0,1,3.402906674,9
96,Tablet,França,2024-06-01 18:49:00,Nível 1,1,2.33377404,18
906,Tablet,EUA,2024-06-01 18:12:00,Nível 0,0,0.0,18
1586,Smartphone,Canadá,2024-06-01 00:18:00,Nível 0,0,0.0,0
1637,Tablet,EUA,2024-06-01 23:27:00,Nível 1,0,0.0,23
1325,Desktop,Reino Unido,2024-06-01 16:20:00,Nível 0,0,0.0,16
68,Desktop,Alemanha,2024-06-01 08:53:00,Nível 0,1,4.405130022,8
936,Tablet,Canadá,2024-06-01 09:32:00,Nível 0,0,0.0,9
1547,Tablet,França,2024-06-01 22:01:00,Nível 1,0,0.0,22
524,Desktop,Austrália,2024-06-01 11:05:00,Nível 0,1,18.938782005,11
672,Desktop,Índia,2024-06-01 15:31:00,Nível 0,0,0.0,15
173,Smartphone,Austrália,2024-06-01 14:00:00,Nível 1,0,0.0,14
767,Tablet,Canadá,2024-06-01 01:27:00,Nível 1,0,0.0,1
1986,Tablet,Brasil,2024-06-01 10:05:00,Nível 1,0,0.0,10
1374,Desktop,Índia,2024-06-01 20:03:00,Nível 1,0,0.0,20
103,Desktop,Brasil,2024-06-01 09:15:00,Nível 0,1,33.53438875,9
1785,Desktop,Brasil,2024-06-01 11:59:00,Nível 0,1,4.473288502,11
1105,Desktop,Brasil,2024-06-01 01:07:00,Nível 0,0,0.0,1
78,Desktop,Índia,2024-06-01 14:48:00,Nível 0,0,0.0,14
947,Desktop,Austrália,2024-06-01 23:10:00,Nível 0,0,0.0,23
593,Desktop,Austrália,2024-06-01 19:01:00,Nível 1,0,0.0,19
816,Desktop,Canadá,2024-06-01 23:14:00,Nível 0,1,3.062496306,23
897,Smartphone,Austrália,2024-06-01 22:38:00,Nível 1,0,0.0,22
1240,Tablet,Austrália,2024-06-01 12:26:00,Nível 1,0,0.0,12
130,Desktop,Austrália,2024-06-01 11:13:00,Nível 1,0,0.0,11
429,Smartphone,França,2024-06-01 03:28:00,Nível 0,0,0.0,3
1843,Desktop,EUA,2024-06-01 08:05:00,Nível 0,0,0.0,8
579,Smartphone,França,2024-06-01 23:13:00,Nível 0,1,18.744968025,23
165,Smartphone,Brasil,2024-06-01 13:46:00,Nível 0,1,3.948093758,13
714,Smartphone,Alemanha,2024-06-01 18:14:00,Nível 0,0,0.0,18
687,Smartphone,Alemanha,2024-06-01 09:32:00,Nível 0,1,15.373630547,9
660,Desktop,Índia,2024-06-01 23:55:00,Nível 1,0,0.0,23
1601,Smartphone,Alemanha,2024-06-01 23:31:00,Nível 0,0,0.0,23
1108,Tablet,Canadá,2024-06-01 19:00:00,Nível 1,0,0.0,19
668,Tablet,Austrália,2024-06-01 02:23:00,Nível 0,0,0.0,2
1437,Smartphone,Índia,2024-06-01 17:29:00,Nível 0,1,19.209352289,17
389,Tablet,Índia,2024-06-01 02:02:00,Nível 1,0,0.0,2
659,Smartphone,França,2024-06-01 02:18:00,Nível 1,0,0.0,2
744,Desktop,Reino Unido,2024-06-01 18:48:00,Nível 0,0,0.0,18
729,Desktop,Brasil,2024-06-01 23:36:00,Nível 0,1,31.64119363,23
1242,Desktop,EUA,2024-06-01 20:04:00,Nível 1,0,0.0,20
1075,Tablet,França,2024-06-01 19:35:00,Nível 1,1,2.05127072,19
1409,Smartphone,Índia,2024-06-01 00:35:00,Nível 1,1,2.079046949,0
1330,Tablet,Índia,2024-06-01 12:47:00,Nível 1,0,0.0,12
130,Tablet,Alemanha,2024-06-01 13:13:00,Nível 0,0,0.0,13
1694,Smartphone,Alemanha,2024-06-01 07:22:00,Nível 0,0,0.0,7
1901,Desktop,EUA,2024-06-01 22:46:00,Nível 0,0,0.0,22
934,Tablet,Alemanha,2024-06-01 10:52:00,Nível 0,1,3.770561577,10
1861,Smartphone,EUA,2024-06-01 14:08:00,Nível 0,0,0.0,14
1142,Tablet,Canadá,2024-06-01 09:39:00,Nível 0,0,0.0,9
1206,Desktop,EUA,2024-06-01 15:25:00,Nível 1,1,1.903195244,15
1078,Tablet,França,2024-06-01 11:02:00,Nível 0,0,0.0,11
1218,Tablet,Reino Unido,2024-06-01 13:46:00,Nível 0,1,3.722356949,13
1633,Smartphone,Índia,2024-06-01 15:45:00,Nível 0,0,0.0,15
1131,Tablet,EUA,2024-06-01 09:22:00,Nível 0,1,4.097477546,9
548,Smartphone,Índia,2024-06-01 06:29:00,Nível 0,1,19.528900504,6
920,Tablet,Austrália,2024-06-01 07:36:00,Nível 0,0,0.0,7
231,Desktop,Reino Unido,2024-06-01 22:53:00,Nível 0,1,17.96431141,22
1623,Tablet,Alemanha,2024-06-01 19:11:00,Nível 0,0,0.0,19
1202,Tablet,EUA,2024-06-01 14:46:00,Nível 0,0,0.0,14
374,Smartphone,Reino Unido,2024-06-01 06:37:00,Nível 0,0,0.0,6
92,Tablet,Índia,2024-06-01 03:26:00,Nível 0,1,4.016319418,3
1555,Tablet,França,2024-06-01 19:07:00,Nível 1,0,0.0,19
1580,Tablet,Alemanha,2024-06-01 20:17:00,Nível 0,1,0.348515188,20
972,Desktop,França,2024-06-01 19:15:00,Nível 0,0,0.0,19
1420,Tablet,Alemanha,2024-06-01 12:28:00,Nível 0,1,18.424159445,12
1751,Tablet,Alemanha,2024-06-01 04:32:00,Nível 1,0,0.0,4
492,Tablet,Canadá,2024-06-01 10:55:00,Nível 1,0,0.0,10
236,Desktop,França,2024-06-01 05:39:00,Nível 1,0,0.0,5
1022,Desktop,Austrália,2024-06-01 15:38:00,Nível 0,1,3.608704319,15
95,Desktop,Reino Unido,2024-06-01 20:27:00,Nível 0,0,0.0,20
455,Tablet,EUA,2024-06-01 19:58:00,Nível 1,0,0.0,19
574,Tablet,EUA,2024-06-01 02:13:00,Nível 1,0,0.0,2
1751,Tablet,Alemanha,2024-06-01 13:23:00,Nível 1,0,0.0,13
755,Smartphone,Índia,2024-06-01 10:26:00,Nível 1,0,0.0,10
1257,Tablet,Brasil,2024-06-01 09:48:00,Nível 1,0,0.0,9
648,Smartphone,Alemanha,2024-06-01 18:02:00,Nível 0,0,0.0,18
611,Desktop,Reino Unido,2024-06-01 13:22:00,Nível 0,1,53.45466882,13
1520,Tablet,Índia,2024-06-01 16:39:00,Nível 0,0,0.0,16
1170,Smartphone,França,2024-06-01 05:09:00,Nível 0,0,0.0,5
1680,Tablet,Reino Unido,2024-06-01 14:08:00,Nível 1,0,0.0,14
1312,Tablet,Reino Unido,2024-06-01 03:38:00,Nível 0,0,0.0,3
1233,Tablet,Canadá,2024-06-01 23:04:00,Nível 0,0,0.0,23
960,Smartphone,Austrália,2024-06-01 03:11:00,Nível 0,1,0.390795657,3
86,Tablet,Brasil,2024-06-01 07:01:00,Nível 0,0,0.0,7
851,Desktop,Reino Unido,2024-06-01 15:36:00,Nível 0,0,0.0,15
684,Desktop,Reino Unido,2024-06-01 07:18:00,Nível 0,1,3.579753507,7
1943,Smartphone,EUA,2024-06-01 03:16:00,Nível 1,0,0.0,3
425,Smartphone,Canadá,2024-06-01 20:01:00,Nível 0,0,0.0,20
128,Tablet,Canadá,2024-06-01 14:56:00,Nível 0,0,0.0,14
1479,Desktop,Alemanha,2024-06-01 08:34:00,Nível 0,1,4.155236377,8
148,Desktop,Brasil,2024-06-01 22:01:00,Nível 0,0,0.0,22
1063,Tablet,Austrália,2024-06-01 00:47:00,Nível 0,0,0.0,0
1694,Smartphone,Canadá,2024-06-01 14:42:00,Nível 0,0,0.0,14
1241,Desktop,Alemanha,2024-06-01 18:11:00,Nível 0,1,3.83347619,18
61,Smartphone,Brasil,2024-06-01 14:30:00,Nível 0,1,19.285243665,14
107,Tablet,Brasil,2024-06-01 05:58:00,Nível 0,1,18.2400536,5
595,Desktop,Alemanha,2024-06-01 01:10:00,Nível 0,0,0.0,1
1234,Smartphone,Reino Unido,2024-06-01 10:48:00,Nível 0,0,0.0,10
1683,Desktop,Alemanha,2024-06-01 15:15:00,Nível 0,0,0.0,15
1549,Smartphone,Índia,2024-06-01 06:55:00,Nível 1,0,0.0,6
1915,Tablet,Austrália,2024-06-01 02:43:00,Nível 0,0,0.0,2
1148,Tablet,EUA,2024-06-01 20:10:00,Nível 1,0,0.0,20
1474,Tablet,Brasil,2024-06-01 18:54:00,Nível 1,0,0.0,18
857,Tablet,Alemanha,2024-06-01 21:27:00,Nível 1,0,0.0,21
132,Desktop,Índia,2024-06-01 16:04:00,Nível 1,0,0.0,16
1142,Smartphone,Brasil,2024-06-01 17:40:00,Nível 1,0,0.0,17
338,Tablet,Austrália,2024-06-01 16:40:00,Nível 1,0,0.0,16
1773,Tablet,Austrália,2024-06-01 20:13:00,Nível 0,1,19.815064982,20
1021,Smartphone,EUA,2024-06-01 18:36:00,Nível 0,1,34.43352583,18
1902,Smartphone,Índia,2024-06-01 15:44:00,Nível 1,0,0.0,15
117,Desktop,Alemanha,2024-06-01 14:50:00,Nível 0,1,18.893203379,14
237,Desktop,Austrália,2024-06-01 12:32:00,Nível 0,0,0.0,12
1417,Desktop,Reino Unido,2024-06-01 01:15:00,Nível 0,0,0.0,1
253,Tablet,Alemanha,2024-06-01 03:49:00,Nível 1,0,0.0,3
1811,Desktop,França,2024-06-01 10:29:00,Nível 0,0,0.0,10
752,Desktop,Índia,2024-06-01 05:09:00,Nível 0,0,0.0,5
1315,Tablet,Índia,2024-06-01 05:05:00,Nível 0,0,0.0,5
500,Smartphone,Índia,2024-06-01 10:53:00,Nível 0,1,49.09513758,10
1693,Smartphone,Reino Unido,2024-06-01 16:38:00,Nível 0,0,0.0,16
634,Smartphone,França,2024-06-01 14:17:00,Nível 0,1,4.570125276,14
47,Desktop,Canadá,2024-06-01 20:55:00,Nível 1,0,0.0,20
386,Desktop,Reino Unido,2024-06-01 11:29:00,Nível 0,1,4.01221592,11
1366,Tablet,Reino Unido,2024-06-01 02:20:00,Nível 1,0,0.0,2
1451,Desktop,Brasil,2024-06-01 13:27:00,Nível 0,1,17.932100076,13
1694,Tablet,Alemanha,2024-06-01 08:10:00,Nível 0,1,19.956344067,8
1257,Smartphone,Brasil,2024-06-01 14:53:00,Nível 0,1,18.88611451,14
1029,Smartphone,França,2024-06-01 18:20:00,Nível 0,0,0.0,18
1283,Desktop,Índia,2024-06-01 13:09:00,Nível 0,1,19.887745425,13
616,Desktop,Brasil,2024-06-01 17:59:00,Nível 0,0,0.0,17
1679,Desktop,França,2024-06-01 14:56:00,Nível 0,0,0.0,14
1974,Desktop,Reino Unido,2024-06-01 08:47:00,Nível 1,0,0.0,8
1202,Desktop,EUA,2024-06-01 03:51:00,Nível 1,0,0.0,3
1096,Desktop,Índia,2024-06-01 03:25:00,Nível 0,1,3.629883874,3
1859,Tablet,Alemanha,2024-06-01 20:13:00,Nível 0,0,0.0,20
1971,Tablet,Canadá,2024-06-01 14:09:00,Nível 0,0,0.0,14
315,Smartphone,Canadá,2024-06-01 19:39:00,Nível 1,0,0.0,19
815,Tablet,Brasil,2024-06-01 09:41:00,Nível 1,0,0.0,9
1472,Desktop,Canadá,2024-06-01 18:57:00,Nível 1,1,23.06730083,18
1159,Tablet,Índia,2024-06-01 02:19:00,Nível 0,0,0.0,2
1130,Smartphone,Alemanha,2024-06-01 03:30:00,Nível 0,0,0.0,3
1887,Tablet,Austrália,2024-06-01 13:07:00,Nível 0,1,15.382395613,13
346,Smartphone,Brasil,2024-06-01 17:45:00,Nível 1,0,0.0,17
1596,Tablet,Austrália,2024-06-01 01:30:00,Nível 0,1,4.507968612,1
1574,Smartphone,Reino Unido,2024-06-01 20:08:00,Nível 0,0,0.0,20
254,Smartphone,Austrália,2024-06-01 15:31:00,Nível 0,0,0.0,15
1605,Tablet,Índia,2024-06-01 15:03:00,Nível 0,1,42.91941511,15
444,Desktop,Canadá,2024-06-01 14:34:00,Nível 0,1,3.20707718,14
396,Desktop,EUA,2024-06-01 17:53:00,Nível 1,0,0.0,17
334,Desktop,EUA,2024-06-01 09:56:00,Nível 1,0,0.0,9
1597,Smartphone,EUA,2024-06-01 10:51:00,Nível 1,0,0.0,10
983,Smartphone,Índia,2024-06-01 05:44:00,Nível 0,1,53.39608069,5
1313,Desktop,EUA,2024-06-01 16:12:00,Nível 0,0,0.0,16
41,Desktop,Reino Unido,2024-06-01 16:12:00,Nível 0,0,0.0,16
123,Smartphone,Alemanha,2024-06-01 05:44:00,Nível 0,0,0.0,5
1172,Desktop,Austrália,2024-06-01 11:51:00,Nível 0,0,0.0,11
285,Tablet,Alemanha,2024-06-01 08:55:00,Nível 0,1,0.346205309,8
173,Desktop,Brasil,2024-06-01 19:18:00,Nível 0,1,19.513739672,19
797,Desktop,Austrália,2024-06-01 08:27:00,Nível 1,0,0.0,8
247,Tablet,Reino Unido,2024-06-01 03:46:00,Nível 0,1,19.483403552,3
1665,Desktop,Reino Unido,2024-06-01 03:12:00,Nível 1,0,0.0,3
664,Tablet,Brasil,2024-06-01 17:59:00,Nível 0,0,0.0,17
512,Tablet,Reino Unido,2024-06-01 07:13:00,Nível 0,1,3.867822083,7
194,Desktop,Austrália,2024-06-01 14:45:00,Nível 1,0,0.0,14
1220,Tablet,Alemanha,2024-06-01 14:31:00,Nível 1,0,0.0,14
1776,Smartphone,Índia,2024-06-01 00:07:00,Nível 1,0,0.0,0
1502,Smartphone,França,2024-06-01 13:59:00,Nível 0,0,0.0,13
256,Desktop,Reino Unido,2024-06-01 20:18:00,Nível 0,0,0.0,20
831,Tablet,EUA,2024-06-01 09:44:00,Nível 0,0,0.0,9
1995,Desktop,Reino Unido,2024-06-01 00:34:00,Nível 1,0,0.0,0
871,Tablet,Austrália,2024-06-01 18:16:00,Nível 0,1,18.804795631,18
877,Smartphone,Brasil,2024-06-01 21:05:00,Nível 0,0,0.0,21
1494,Desktop,EUA,2024-06-01 15:29:00,Nível 0,0,0.0,15
202,Tablet,Índia,2024-06-01 00:20:00,Nível 0,0,0.0,0
968,Tablet,Brasil,2024-06-01 19:21:00,Nível 1,0,0.0,19
81,Tablet,Austrália,2024-06-01 23:52:00,Nível 0,0,0.0,23
1277,Desktop,Alemanha,2024-06-01 15:52:00,Nível 0,0,0.0,15
1644,Desktop,Canadá,2024-06-01 11:00:00,Nível 1,0,0.0,11
1172,Smartphone,Alemanha,2024-06-01 04:54:00,Nível 0,1,56.03930251,4
1929,Desktop,Alemanha,2024-06-01 18:18:00,Nível 0,0,0.0,18
1123,Desktop,Índia,2024-06-01 17:28:00,Nível 0,0,0.0,17
824,Tablet,EUA,2024-06-01 07:50:00,Nível 1,0,0.0,7
646,Smartphone,Canadá,2024-06-01 02:09:00,Nível 0,0,0.0,2
80,Desktop,Reino Unido,2024-06-01 03:58:00,Nível 1,0,0.0,3
776,Desktop,Canadá,2024-06-01 16:41:00,Nível 1,0,0.0,16
150,Desktop,Alemanha,2024-06-01 14:37:00,Nível 1,0,0.0,14
363,Smartphone,Índia,2024-06-01 19:18:00,Nível 0,0,0.0,19
261,Tablet,Brasil,2024-06-01 06:11:00,Nível 0,1,3.059782228,6
796,Smartphone,Canadá,2024-06-01 03:55:00,Nível 0,0,0.0,3
1511,Tablet,Alemanha,2024-06-01 08:12:00,Nível 0,1,4.323452262,8
1639,Smartphone,Índia,2024-06-01 16:14:00,Nível 1,0,0.0,16
152,Tablet,EUA,2024-06-01 02:35:00,Nível 1,1,21.20901036,2
1441,Smartphone,Austrália,2024-06-01 07:08:00,Nível 0,0,0.0,7
881,Smartphone,França,2024-06-01 19:11:00,Nível 0,0,0.0,19
370,Desktop,Austrália,2024-06-01 05:10:00,Nível 0,1,60.29085047,5
713,Smartphone,Brasil,2024-06-01 21:59:00,Nível 1,1,20.40922167,21
1758,Desktop,Brasil,2024-06-01 07:26:00,Nível 1,0,0.0,7
872,Desktop,Índia,2024-06-01 15:18:00,Nível 0,0,0.0,15
689,Smartphone,Alemanha,2024-06-01 12:33:00,Nível 0,1,19.039957632,12
1113,Smartphone,Canadá,2024-06-01 09:28:00,Nível 0,0,0.0,9
411,Tablet,Índia,2024-06-01 17:57:00,Nível 0,1,19.313438532,17
746,Tablet,Alemanha,2024-06-01 11:29:00,Nível 0,0,0.0,11
1596,Desktop,Austrália,2024-06-01 00:14:00,Nível 1,0,0.0,0
1460,Smartphone,EUA,2024-06-01 18:13:00,Nível 0,1,4.090626974,18
91,Desktop,Índia,2024-06-01 16:09:00,Nível 1,0,0.0,16
78,Desktop,EUA,2024-06-01 13:10:00,Nível 1,0,0.0,13
1047,Desktop,Brasil,2024-06-01 12:11:00,Nível 0,0,0.0,12
1582,Desktop,Reino Unido,2024-06-01 13:51:00,Nível 1,1,21.33737694,13
948,Desktop,EUA,2024-06-01 22:17:00,Nível 1,0,0.0,22
1956,Desktop,França,2024-06-01 06:22:00,Nível 1,0,0.0,6
727,Desktop,França,2024-06-01 14:35:00,Nível 0,0,0.0,14
1370,Tablet,Brasil,2024-06-01 06:45:00,Nível 0,0,0.0,6
815,Desktop,Reino Unido,2024-06-01 09:51:00,Nível 0,0,0.0,9
1927,Smartphone,EUA,2024-06-01 12:12:00,Nível 0,0,0.0,12
456,Tablet,Índia,2024-06-01 19:38:00,Nível 1,0,0.0,19
664,Smartphone,Canadá,2024-06-01 18:12:00,Nível 0,1,3.690912479,18
1881,Tablet,França,2024-06-01 10:53:00,Nível 1,0,0.0,10
1696,Desktop,Índia,2024-06-01 08:53:00,Nível 0,1,18.970784941,8
1163,Desktop,Canadá,2024-06-01 12:59:00,Nível 0,1,4.838557935,12
438,Smartphone,Canadá,2024-06-01 06:55:00,Nível 0,0,0.0,6
99,Desktop,França,2024-06-01 19:02:00,Nível 1,0,0.0,19
1239,Tablet,Índia,2024-06-01 14:46:00,Nível 0,0,0.0,14
324,Desktop,Alemanha,2024-06-01 03:55:00,Nível 1,0,0.0,3
981,Desktop,Austrália,2024-06-01 01:22:00,Nível 1,0,0.0,1
513,Desktop,Brasil,2024-06-01 09:02:00,Nível 1,0,0.0,9
546,Desktop,Índia,2024-06-01 13:25:00,Nível 1,0,0.0,13
1957,Tablet,Reino Unido,2024-06-01 10:06:00,Nível 0,1,55.70989957,10
88,Tablet,Canadá,2024-06-01 05:39:00,Nível 0,0,0.0,5
1837,Smartphone,Austrália,2024-06-01 15:01:00,Nível 0,0,0.0,15
1066,Tablet,Canadá,2024-06-01 19:24:00,Nível 1,0,0.0,19
109,Smartphone,França,2024-06-01 13:39:00,Nível 0,0,0.0,13
1073,Tablet,França,2024-06-01 12:47:00,Nível 1,0,0.0,12
1927,Desktop,EUA,2024-06-01 22:32:00,Nível 1,0,0.0,22
98,Tablet,EUA,2024-06-01 13:21:00,Nível 0,0,0.0,13
1637,Smartphone,França,2024-06-01 03:06:00,Nível 1,0,0.0,3
198,Tablet,Reino Unido,2024-06-01 16:18:00,Nível 0,0,0.0,16
804,Desktop,França,2024-06-01 08:32:00,Nível 0,1,18.80859126,8
1225,Smartphone,França,2024-06-01 16:04:00,Nível 1,1,5.749849453,16
1773,Smartphone,Austrália,2024-06-01 14:16:00,Nível 0,0,0.0,14
623,Tablet,Alemanha,2024-06-01 07:51:00,Nível 1,0,0.0,7
1618,Desktop,Reino Unido,2024-06-01 22:34:00,Nível 0,0,0.0,22
1580,Tablet,EUA,2024-06-01 01:49:00,Nível 0,0,0.0,1
864,Desktop,Austrália,2024-06-01 10:06:00,Nível 1,0,0.0,10
1861,Smartphone,França,2024-06-01 08:45:00,Nível 0,1,5.360956074,8
1236,Smartphone,Alemanha,2024-06-01 05:29:00,Nível 0,0,0.0,5
1839,Tablet,Reino Unido,2024-06-01 03:14:00,Nível 0,0,0.0,3
1276,Tablet,França,2024-06-01 07:50:00,Nível 0,0,0.0,7
21,Tablet,Austrália,2024-06-01 08:18:00,Nível 0,0,0.0,8
190,Desktop,Canadá,2024-06-01 13:03:00,Nível 1,0,0.0,13
172,Smartphone,França,2024-06-01 07:59:00,Nível 1,0,0.0,7
32,Tablet,EUA,2024-06-01 13:18:00,Nível 0,0,0.0,13
1373,Desktop,Brasil,2024-06-01 03:45:00,Nível 0,0,0.0,3
537,Tablet,Canadá,2024-06-01 21:41:00,Nível 0,0,0.0,21
1946,Tablet,França,2024-06-01 09:25:00,Nível 0,1,4.4528588,9
1987,Tablet,EUA,2024-06-01 10:01:00,Nível 0,0,0.0,10
1292,Tablet,Reino Unido,2024-06-01 18:57:00,Nível 1,0,0.0,18
1756,Desktop,Reino Unido,2024-06-01 10:06:00,Nível 0,0,0.0,10
1041,Desktop,Índia,2024-06-01 09:33:00,Nível 0,1,4.31167115,9
1763,Desktop,Canadá,2024-06-01 16:15:00,Nível 0,0,0.0,16
113,Tablet,Canadá,2024-06-01 10:04:00,Nível 0,1,32.879162,10
569,Smartphone,Índia,2024-06-01 01:55:00,Nível 0,1,19.445671951,1
83,Smartphone,Austrália,2024-06-01 21:48:00,Nível 1,0,0.0,21
408,Desktop,Austrália,2024-06-01 10:48:00,Nível 0,1,33.57067991,10
1786,Desktop,Austrália,2024-06-01 23:31:00,Nível 0,1,3.747683129,23
402,Desktop,Canadá,2024-06-01 08:59:00,Nível 1,1,19.53562749,8
1684,Smartphone,Índia,2024-06-01 02:44:00,Nível 0,0,0.0,2
113,Desktop,Brasil,2024-06-01 09:15:00,Nível 0,1,48.53438875,9
1319,Desktop,França,2024-06-01 02:58:00,Nível 1,0,0.0,2
1866,Tablet,EUA,2024-06-01 10:14:00,Nível 1,0,0.0,10
641,Desktop,Reino Unido,2024-06-01 13:46:00,Nível 0,1,3.669487473,13
177,Desktop,Brasil,2024-06-01 03:44:00,Nível 0,1,43.5470549,3
1697,Tablet,Alemanha,2024-06-01 17:05:00,Nível 0,1,0.313109769,17
993,Smartphone,França,2024-06-01 01:48:00,Nível 1,0,0.0,1
1796,Smartphone,Austrália,2024-06-01 10:21:00,Nível 0,0,0.0,10
1087,Desktop,Índia,2024-06-01 03:26:00,Nível 0,1,3.76156177,3
547,Tablet,Índia,2024-06-01 13:36:00,Nível 1,0,0.0,13
955,Smartphone,Reino Unido,2024-06-01 12:37:00,Nível 0,0,0.0,12
208,Desktop,Alemanha,2024-06-01 11:38:00,Nível 0,1,4.36224553,11
690,Smartphone,EUA,2024-06-01 07:08:00,Nível 1,0,0.0,7
1760,Desktop,Reino Unido,2024-06-01 23:31:00,Nível 1,0,0.0,23
795,Smartphone,Brasil,2024-06-01 16:38:00,Nível 0,0,0.0,16
815,Desktop,Alemanha,2024-06-01 18:30:00,Nível 0,0,0.0,18
1496,Tablet,Reino Unido,2024-06-01 11:33:00,Nível 0,1,4.343478316,11
201,Desktop,Índia,2024-06-01 14:25:00,Nível 0,0,0.0,14
1496,Smartphone,França,2024-06-01 21:10:00,Nível 0,1,52.04302635,21
502,Smartphone,Brasil,2024-06-01 20:48:00,Nível 0,0,0.0,20
1391,Tablet,Alemanha,2024-06-01 20:58:00,Nível 0,0,0.0,20
1307,Tablet,Canadá,2024-06-01 12:12:00,Nível 0,0,0.0,12
557,Tablet,França,2024-06-01 13:02:00,Nível 1,0,0.0,13
1835,Tablet,Reino Unido,2024-06-01 15:18:00,Nível 0,0,0.0,15
62,Smartphone,Índia,2024-06-01 16:12:00,Nível 1,0,0.0,16
959,Smartphone,Brasil,2024-06-01 22:51:00,Nível 1,0,0.0,22
328,Smartphone,Brasil,2024-06-01 15:13:00,Nível 0,1,19.451045656,15
1571,Smartphone,Reino Unido,2024-06-01 00:08:00,Nível 0,1,0.432761681,0
1213,Smartphone,Índia,2024-06-01 00:21:00,Nível 0,0,0.0,0
617,Smartphone,Canadá,2024-06-01 20:20:00,Nível 0,1,3.8830511,20
1516,Smartphone,Canadá,2024-06-01 10:07:00,Nível 1,0,0.0,10
1336,Tablet,EUA,2024-06-01 13:11:00,Nível 0,1,17.992549384,13
826,Desktop,França,2024-06-01 09:31:00,Nível 0,0,0.0,9
1786,Desktop,Austrália,2024-06-01 01:52:00,Nível 0,1,2.999129916,1
1078,Smartphone,Canadá,2024-06-01 01:09:00,Nível 0,0,0.0,1
1569,Desktop,Brasil,2024-06-01 19:11:00,Nível 0,0,0.0,19
563,Tablet,Austrália,2024-06-01 06:04:00,Nível 0,0,0.0,6
